ticker,peak_cycle_date,bot_cycle_date,peak_pattern,bot_pattern,peak_date,bot_date,peak_hit,bot_hit,all_peak_count,all_bot_count
SP,2020-04-14,2019-06-24,"[11, 18, 30, 38, 44, 55, 66]","[12, 21, 29, 36, 43, 60, 64, 70, 78, 87, 107, 114, 124, 135, 149, 162, 172, 186, 196, 208, 225, 235, 246, 253, 264]","['2020-04-29', '2020-05-08', '2020-05-27', '2020-06-08', '2020-06-16', '2020-07-01', '2020-07-17']","['2019-07-11', '2019-07-24', '2019-08-05', '2019-08-14', '2019-08-23', '2019-09-18', '2019-09-24', '2019-10-02', '2019-10-14', '2019-10-25', '2019-11-22', '2019-12-04', '2019-12-18', '2020-01-06', '2020-01-27', '2020-02-13', '2020-02-28', '2020-03-19', '2020-04-02', '2020-04-21', '2020-05-14', '2020-05-29', '2020-06-15', '2020-06-24', '2020-07-10']","[2.714285714285714, 0.5714285714285714, 0.7142857142857143, 0.2857142857142857, 0.42857142857142855, 0.14285714285714285, 0.5714285714285714, 0.14285714285714285]","[2.068, 0.2, 0.6, 0.2, 0.52, 0.16, 0.08, 0.0]",388,379
SPCB,2020-06-16,2020-06-30,[6],[9],['2020-06-24'],['2020-07-14'],"[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.5, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",202,280
SPFI,2020-05-27,2020-06-02,"[9, 15, 25, 36]","[9, 18, 25, 33]","['2020-06-09', '2020-06-17', '2020-07-01', '2020-07-17']","['2020-06-15', '2020-06-26', '2020-07-08', '2020-07-20']","[2.5, 1.0, 0.25, 0.5, 0.75, 0.5, 0.0, 0.0]","[2.5749999999999997, 1.0, 0.25, 0.25, 0.75, 0.5, 0.25, 0.0]",24,30
SPI,2020-05-01,2020-04-16,"[15, 27, 32, 36, 42, 49, 56]","[9, 21, 30, 41, 45, 50, 70]","['2020-05-22', '2020-06-10', '2020-06-17', '2020-06-23', '2020-07-01', '2020-07-13', '2020-07-22']","['2020-04-29', '2020-05-15', '2020-05-29', '2020-06-15', '2020-06-19', '2020-06-26', '2020-07-27']","[2.157142857142857, 0.7142857142857143, 0.5714285714285714, 0.14285714285714285, 0.5714285714285714, 0.2857142857142857, 0.0, 0.0]","[2.3142857142857145, 0.8571428571428571, 0.42857142857142855, 0.5714285714285714, 0.5714285714285714, 0.2857142857142857, 0.0, 0.0]",102,88
SPKE,2020-06-08,2020-05-06,"[6, 18]","[6, 18, 27, 36, 43]","['2020-06-16', '2020-07-02']","['2020-05-14', '2020-06-02', '2020-06-15', '2020-06-26', '2020-07-08']","[3.55, 1.0, 1.0, 0.0, 1.0, 0.5, 0.0, 0.0]","[2.7, 1.0, 0.6, 0.0, 0.8, 0.6, 0.0, 0.0]",134,128
SPKEP,2019-06-18,2020-05-15,"[22, 33, 46, 60, 71, 83, 88, 93, 100, 116, 126, 135, 147, 156, 170, 179, 195, 208, 220, 237, 247, 260, 272, 279]",[18],"['2019-07-19', '2019-08-05', '2019-08-22', '2019-09-12', '2019-09-27', '2019-10-15', '2019-10-22', '2019-10-29', '2019-11-07', '2019-12-02', '2019-12-16', '2019-12-30', '2020-01-16', '2020-01-30', '2020-02-20', '2020-03-04', '2020-03-26', '2020-04-15', '2020-05-01', '2020-05-27', '2020-06-10', '2020-06-29', '2020-07-16', '2020-07-27']",['2020-06-11'],"[1.9166666666666667, 0.125, 0.5416666666666666, 0.2916666666666667, 0.4166666666666667, 0.125, 0.16666666666666666, 0.0]","[3.6999999999999997, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]",67,76
SPLK,2019-10-14,2020-06-05,"[15, 20, 34, 39, 51, 66, 70, 78, 87, 96, 113, 128, 145, 160, 165, 180, 186, 193]","[6, 26, 34]","['2019-11-04', '2019-11-11', '2019-12-02', '2019-12-09', '2019-12-26', '2020-01-17', '2020-01-24', '2020-02-05', '2020-02-19', '2020-03-03', '2020-03-26', '2020-04-17', '2020-05-12', '2020-06-03', '2020-06-10', '2020-07-01', '2020-07-10', '2020-07-21']","['2020-06-15', '2020-07-14', '2020-07-24']","[2.2166666666666663, 0.05555555555555555, 0.5555555555555556, 0.3888888888888889, 0.5555555555555556, 0.05555555555555555, 0.1111111111111111, 0.05555555555555555]","[2.233333333333333, 1.0, 1.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]",197,202
SPNE,2020-04-13,2019-06-03,"[12, 19, 30, 40, 45, 57, 66, 73]","[6, 10, 21, 27, 32, 45, 52, 58, 66, 75, 114, 118, 122, 136, 148, 165, 173, 179, 189, 200, 213, 232, 239, 250, 261, 270, 278]","['2020-04-29', '2020-05-08', '2020-05-26', '2020-06-09', '2020-06-16', '2020-07-02', '2020-07-16', '2020-07-27']","['2019-06-11', '2019-06-17', '2019-07-02', '2019-07-11', '2019-07-18', '2019-08-06', '2019-08-15', '2019-08-23', '2019-09-05', '2019-09-18', '2019-11-12', '2019-11-18', '2019-11-22', '2019-12-13', '2020-01-02', '2020-01-28', '2020-02-07', '2020-02-18', '2020-03-03', '2020-03-18', '2020-04-06', '2020-05-04', '2020-05-13', '2020-05-29', '2020-06-15', '2020-06-26', '2020-07-09']","[2.4250000000000003, 0.75, 0.5, 0.375, 0.625, 0.125, 0.125, 0.0]","[1.9407407407407407, 0.14814814814814814, 0.5925925925925926, 0.25925925925925924, 0.4444444444444444, 0.18518518518518517, 0.07407407407407407, 0.0]",127,118
SPNS,2020-06-23,2020-06-29,[18],"[10, 18]",['2020-07-20'],"['2020-07-14', '2020-07-24']","[3.6999999999999997, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[2.9, 1.0, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0]",437,485
SPOK,2020-06-29,2020-07-06,[15],[15],['2020-07-21'],['2020-07-27'],"[2.9, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[2.9, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",354,356
SPPI,2020-04-28,2020-03-19,"[10, 14, 30, 39, 46]","[10, 49, 60, 69, 80, 88]","['2020-05-12', '2020-05-18', '2020-06-10', '2020-06-23', '2020-07-02']","['2020-04-02', '2020-05-29', '2020-06-15', '2020-06-26', '2020-07-14', '2020-07-24']","[2.24, 1.0, 0.8, 0.4, 0.4, 0.0, 0.0, 0.0]","[2.083333333333333, 0.5, 0.6666666666666666, 0.5, 0.3333333333333333, 0.0, 0.16666666666666666, 0.0]",513,495
SPRO,2020-06-23,2020-05-27,"[11, 15]","[12, 22, 33]","['2020-07-09', '2020-07-15']","['2020-06-12', '2020-06-26', '2020-07-14']","[2.05, 1.0, 0.0, 0.5, 0.5, 0.0, 0.5, 0.0]","[2.9999999999999996, 1.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.0]",64,71
SPRT,2020-05-11,2020-05-01,"[10, 30, 45]","[10, 39, 48]","['2020-05-26', '2020-06-23', '2020-07-15']","['2020-05-15', '2020-06-26', '2020-07-10']","[3.1333333333333333, 1.0, 0.6666666666666666, 1.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]","[2.5666666666666664, 1.0, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.0, 0.0, 0.0]",419,416
SPSC,2020-03-03,2020-03-19,"[26, 33, 47, 66, 78, 85, 98]","[12, 30, 39, 59, 80, 88]","['2020-04-08', '2020-04-20', '2020-05-08', '2020-06-05', '2020-06-23', '2020-07-02', '2020-07-22']","['2020-04-06', '2020-05-01', '2020-05-14', '2020-06-12', '2020-07-14', '2020-07-24']","[2.0428571428571427, 0.5714285714285714, 0.5714285714285714, 0.14285714285714285, 0.42857142857142855, 0.0, 0.2857142857142857, 0.0]","[2.333333333333333, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.5, 0.0, 0.16666666666666666, 0.0]",249,247
SPT,2020-02-14,2020-05-27,"[8, 24, 28, 37, 44, 60, 66, 77, 87, 100, 110]","[12, 24, 33, 41]","['2020-02-27', '2020-03-20', '2020-03-26', '2020-04-08', '2020-04-20', '2020-05-12', '2020-05-20', '2020-06-05', '2020-06-19', '2020-07-09', '2020-07-23']","['2020-06-12', '2020-06-30', '2020-07-14', '2020-07-24']","[2.172727272727273, 0.09090909090909091, 0.7272727272727273, 0.2727272727272727, 0.36363636363636365, 0.0, 0.36363636363636365, 0.0]","[2.55, 1.0, 0.5, 0.0, 0.75, 0.0, 0.25, 0.0]",15,15
SPTN,2020-05-12,2020-04-23,"[11, 15, 33, 52]","[10, 15, 36, 40, 55, 60]","['2020-05-28', '2020-06-03', '2020-06-29', '2020-07-27']","['2020-05-07', '2020-05-14', '2020-06-15', '2020-06-19', '2020-07-13', '2020-07-20']","[2.125, 0.75, 0.25, 0.25, 0.5, 0.0, 0.5, 0.0]","[2.8499999999999996, 0.8333333333333334, 0.6666666666666666, 0.8333333333333334, 0.5, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",442,482
SPWH,2020-06-05,2020-06-19,"[12, 20]","[15, 24]","['2020-06-23', '2020-07-06']","['2020-07-13', '2020-07-24']","[2.75, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0]","[3.15, 1.0, 0.5, 0.5, 1.0, 0.0, 0.0, 0.0]",127,137
SPWR,2020-07-09,2019-03-15,"[4, 12]","[6, 25, 33, 39, 53, 61, 70, 92, 105, 112, 118, 123, 140, 144, 150, 163, 170, 176, 184, 195, 204, 218, 233, 241, 252, 264, 277, 286, 294, 300, 314, 322, 335, 343]","['2020-07-15', '2020-07-27']","['2019-03-25', '2019-04-22', '2019-05-02', '2019-05-10', '2019-05-31', '2019-06-12', '2019-06-25', '2019-07-26', '2019-08-14', '2019-08-23', '2019-09-03', '2019-09-10', '2019-10-03', '2019-10-09', '2019-10-17', '2019-11-05', '2019-11-14', '2019-11-22', '2019-12-05', '2019-12-20', '2020-01-06', '2020-01-27', '2020-02-18', '2020-02-28', '2020-03-16', '2020-04-01', '2020-04-21', '2020-05-04', '2020-05-14', '2020-05-22', '2020-06-12', '2020-06-24', '2020-07-14', '2020-07-24']","[2.4, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.8411764705882352, 0.17647058823529413, 0.5882352941176471, 0.2647058823529412, 0.38235294117647056, 0.058823529411764705, 0.11764705882352941, 0.029411764705882353]",336,338
SQBG,2020-05-27,2020-03-18,"[9, 14, 30, 35]","[20, 41, 51, 70, 90]","['2020-06-09', '2020-06-16', '2020-07-09', '2020-07-16']","['2020-04-16', '2020-05-15', '2020-06-01', '2020-06-26', '2020-07-27']","[2.225, 1.0, 0.5, 0.5, 0.5, 0.25, 0.0, 0.0]","[2.16, 0.8, 0.6, 0.6, 0.4, 0.2, 0.0, 0.0]",239,232
SQLV,2020-04-14,2019-09-25,"[12, 30, 38, 44, 54, 70]","[6, 75, 88, 108, 121, 132, 140, 154, 160, 171, 179, 190]","['2020-04-30', '2020-05-27', '2020-06-08', '2020-06-16', '2020-06-30', '2020-07-23']","['2019-10-03', '2020-01-13', '2020-01-31', '2020-03-02', '2020-03-19', '2020-04-03', '2020-04-16', '2020-05-06', '2020-05-14', '2020-06-01', '2020-06-11', '2020-06-26']","[2.7833333333333328, 0.6666666666666666, 1.0, 0.3333333333333333, 0.5, 0.16666666666666666, 0.16666666666666666, 0.0]","[2.283333333333333, 0.16666666666666666, 0.6666666666666666, 0.3333333333333333, 0.4166666666666667, 0.16666666666666666, 0.3333333333333333, 0.0]",49,43
SQQQ,2020-06-29,2020-07-13,"[10, 18]",[6],"['2020-07-14', '2020-07-24']",['2020-07-21'],"[2.9, 1.0, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",245,224
SRAC,2020-05-13,2020-05-20,"[24, 34]","[6, 30]","['2020-06-17', '2020-07-01']","['2020-05-29', '2020-07-02']","[2.65, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.5]","[3.75, 1.0, 1.0, 0.5, 1.0, 0.0, 0.0, 0.0]",6,7
SRACU,2020-03-24,2020-01-10,"[14, 84]","[6, 35, 47, 72]","['2020-04-14', '2020-07-23']","['2020-01-21', '2020-03-03', '2020-03-19', '2020-04-24']","[2.3, 0.5, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0]","[2.0500000000000003, 1.0, 0.5, 0.25, 0.5, 0.25, 0.0, 0.0]",11,9
SRAX,2020-05-26,2020-04-21,"[9, 18, 22, 28, 39, 43]","[6, 30, 35, 50, 58]","['2020-06-08', '2020-06-19', '2020-06-25', '2020-07-06', '2020-07-21', '2020-07-27']","['2020-04-29', '2020-06-03', '2020-06-10', '2020-07-01', '2020-07-14']","[2.066666666666667, 1.0, 0.5, 0.0, 0.5, 0.3333333333333333, 0.16666666666666666, 0.0]","[2.38, 1.0, 0.8, 0.6, 0.4, 0.0, 0.0, 0.0]",124,152
SRCE,2020-07-16,2020-07-10,[6],[6],['2020-07-24'],['2020-07-20'],"[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",636,594
SRCL,2020-04-14,2020-06-12,"[11, 18, 38, 45, 56]","[9, 18]","['2020-04-29', '2020-05-08', '2020-06-08', '2020-06-17', '2020-07-02']","['2020-06-25', '2020-07-09']","[2.14, 0.8, 0.6, 0.2, 0.4, 0.4, 0.2, 0.0]","[3.0999999999999996, 1.0, 0.5, 0.0, 1.0, 1.0, 0.0, 0.0]",538,568
SRDX,2020-05-28,2020-05-29,"[9, 18, 26]","[9, 20, 28, 36]","['2020-06-10', '2020-06-23', '2020-07-06']","['2020-06-11', '2020-06-26', '2020-07-09', '2020-07-21']","[2.533333333333333, 1.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]","[2.425, 1.0, 0.75, 0.25, 0.5, 0.5, 0.0, 0.0]",517,533
SRET,2020-02-06,2019-07-22,"[9, 34, 44, 57, 85, 90, 102, 110, 115]","[10, 18, 27, 45, 52, 68, 81, 88, 95, 102, 114, 130, 134, 153, 166, 178, 192, 200, 206, 225, 234, 244, 251, 256]","['2020-02-20', '2020-03-26', '2020-04-09', '2020-04-29', '2020-06-09', '2020-06-16', '2020-07-02', '2020-07-15', '2020-07-22']","['2019-08-05', '2019-08-15', '2019-08-28', '2019-09-24', '2019-10-03', '2019-10-25', '2019-11-13', '2019-11-22', '2019-12-04', '2019-12-13', '2020-01-02', '2020-01-27', '2020-01-31', '2020-02-28', '2020-03-18', '2020-04-03', '2020-04-24', '2020-05-06', '2020-05-14', '2020-06-11', '2020-06-24', '2020-07-09', '2020-07-20', '2020-07-27']","[2.211111111111111, 0.0, 0.5555555555555556, 0.4444444444444444, 0.4444444444444444, 0.2222222222222222, 0.2222222222222222, 0.1111111111111111]","[2.0041666666666664, 0.08333333333333333, 0.7083333333333334, 0.25, 0.4166666666666667, 0.2916666666666667, 0.041666666666666664, 0.0]",120,116
SREV,2020-07-13,2018-06-19,[6],"[16, 23, 30, 40, 64, 70, 81, 86, 92, 98, 105, 128, 132, 141, 145, 162, 174, 184, 229, 240, 252, 258, 300, 329, 336, 367, 375, 383, 403, 410, 426, 440, 450, 473, 489, 495, 511, 520, 527]",['2020-07-21'],"['2018-07-12', '2018-07-23', '2018-08-01', '2018-08-15', '2018-09-19', '2018-09-27', '2018-10-12', '2018-10-19', '2018-10-29', '2018-11-06', '2018-11-15', '2018-12-20', '2018-12-27', '2019-01-10', '2019-01-16', '2019-02-11', '2019-02-28', '2019-03-14', '2019-05-17', '2019-06-04', '2019-06-20', '2019-06-28', '2019-08-28', '2019-10-09', '2019-10-18', '2019-12-03', '2019-12-13', '2019-12-26', '2020-01-27', '2020-02-05', '2020-02-28', '2020-03-19', '2020-04-02', '2020-05-06', '2020-05-29', '2020-06-08', '2020-06-30', '2020-07-14', '2020-07-23']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.9743589743589747, 0.10256410256410256, 0.5897435897435898, 0.3333333333333333, 0.4358974358974359, 0.1282051282051282, 0.10256410256410256, 0.0]",190,190
SRNE,2020-07-10,2020-07-16,[6],[6],['2020-07-20'],['2020-07-24'],"[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",166,179
SRPT,2020-06-23,2020-06-30,"[12, 18]",[9],"['2020-07-10', '2020-07-20']",['2020-07-14'],"[3.55, 1.0, 1.0, 0.0, 1.0, 0.5, 0.0, 0.0]","[2.5, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",511,476
SRRA,2020-06-03,2020-07-07,"[8, 12, 22]",[6],"['2020-06-15', '2020-06-19', '2020-07-06']",['2020-07-15'],"[2.4, 1.0, 1.0, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",110,105
SRRK,2020-03-17,2020-02-13,"[18, 24, 40, 48, 57, 70]","[6, 10, 20, 28, 33, 39, 54, 77, 82, 96]","['2020-04-13', '2020-04-21', '2020-05-13', '2020-05-26', '2020-06-08', '2020-06-25']","['2020-02-24', '2020-02-28', '2020-03-13', '2020-03-25', '2020-04-01', '2020-04-09', '2020-05-01', '2020-06-04', '2020-06-11', '2020-07-01']","[2.783333333333333, 0.8333333333333334, 0.8333333333333334, 0.3333333333333333, 0.6666666666666666, 0.16666666666666666, 0.0, 0.0]","[2.21, 0.0, 0.7, 0.2, 0.5, 0.1, 0.2, 0.0]",49,50
SRTS,2020-06-12,2020-07-10,"[6, 10, 25, 30]",[9],"['2020-06-22', '2020-06-26', '2020-07-20', '2020-07-27']",['2020-07-23'],"[2.625, 1.0, 0.75, 0.75, 0.5, 0.0, 0.0, 0.0]","[2.5, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",98,97
SSB,2020-06-16,2020-05-14,"[12, 27]","[30, 38, 45]","['2020-07-02', '2020-07-24']","['2020-06-26', '2020-07-09', '2020-07-20']","[2.9499999999999997, 1.0, 0.5, 0.0, 1.0, 0.5, 0.0, 0.0]","[2.9, 1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0]",515,527
SSBI,2020-06-10,2020-06-23,"[4, 15]","[5, 18]","['2020-06-16', '2020-07-01']","['2020-06-30', '2020-07-20']","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[2.55, 1.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.5]",300,275
SSKN,2020-07-06,2019-08-05,"[6, 12]","[12, 18, 43, 48, 66, 75, 87, 95, 104, 111, 129, 138, 160, 168, 175, 198, 212, 235]","['2020-07-14', '2020-07-22']","['2019-08-21', '2019-08-29', '2019-10-04', '2019-10-11', '2019-11-06', '2019-11-19', '2019-12-06', '2019-12-18', '2020-01-02', '2020-01-13', '2020-02-07', '2020-02-21', '2020-03-24', '2020-04-03', '2020-04-15', '2020-05-18', '2020-06-08', '2020-07-10']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.261111111111111, 0.16666666666666666, 0.5555555555555556, 0.2777777777777778, 0.6111111111111112, 0.1111111111111111, 0.1111111111111111, 0.0]",319,289
SSNC,2020-07-15,2020-06-29,[6],"[10, 18]",['2020-07-23'],"['2020-07-14', '2020-07-24']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.9, 1.0, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0]",253,243
SSNT,2020-04-14,2020-02-05,"[10, 18, 27, 31, 40, 45, 58, 69]","[6, 15, 27, 32, 52, 75, 82, 99, 110]","['2020-04-28', '2020-05-08', '2020-05-21', '2020-05-28', '2020-06-10', '2020-06-17', '2020-07-07', '2020-07-22']","['2020-02-13', '2020-02-27', '2020-03-16', '2020-03-23', '2020-04-21', '2020-05-22', '2020-06-03', '2020-06-26', '2020-07-14']","[2.15, 0.875, 0.5, 0.375, 0.5, 0.375, 0.0, 0.0]","[2.3000000000000003, 0.0, 0.5555555555555556, 0.3333333333333333, 0.5555555555555556, 0.2222222222222222, 0.2222222222222222, 0.0]",131,129
SSP,2020-07-17,2020-07-09,[6],[9],['2020-07-27'],['2020-07-22'],"[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.5, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",620,623
SSPK,2020-06-03,2020-07-14,"[5, 30]",[6],"['2020-06-10', '2020-07-16']",['2020-07-22'],"[2.75, 1.0, 0.5, 1.0, 0.5, 0.0, 0.0, 0.5]","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]",17,12
SSPKU,2019-11-06,2019-11-13,"[5, 9, 30, 42, 72, 81, 103, 170]","[6, 10, 14, 30, 54, 87, 108, 132, 169, 173]","['2019-11-13', '2019-11-19', '2019-12-19', '2020-01-08', '2020-02-21', '2020-03-05', '2020-04-06', '2020-07-13']","['2019-11-21', '2019-11-27', '2019-12-04', '2019-12-27', '2020-02-03', '2020-03-20', '2020-04-21', '2020-05-26', '2020-07-17', '2020-07-23']","[2.4625, 0.875, 0.5, 0.375, 0.625, 0.375, 0.0, 0.125]","[2.34, 0.0, 0.7, 0.2, 0.6, 0.2, 0.1, 0.0]",17,13
SSRM,2020-06-30,2020-05-11,"[6, 18]","[11, 18, 24, 33, 44]","['2020-07-09', '2020-07-27']","['2020-05-27', '2020-06-05', '2020-06-15', '2020-06-26', '2020-07-14']","[3.55, 1.0, 1.0, 0.0, 1.0, 0.5, 0.0, 0.0]","[2.74, 0.8, 0.6, 0.0, 0.6, 0.2, 0.6, 0.0]",499,496
SSSS,2020-05-11,2020-06-30,"[12, 28, 39, 48]",[15],"['2020-05-28', '2020-06-19', '2020-07-07', '2020-07-20']",['2020-07-22'],"[2.5999999999999996, 1.0, 0.75, 0.0, 0.75, 0.0, 0.0, 0.0]","[2.9, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]",186,186
SSTI,2020-06-23,2020-07-14,"[6, 12, 19]",[9],"['2020-07-01', '2020-07-10', '2020-07-21']",['2020-07-27'],"[2.333333333333333, 1.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.0, 0.0, 0.0]","[2.5, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]",69,68
SSYS,2020-06-16,2020-06-15,"[12, 24]","[9, 18, 28]","['2020-07-02', '2020-07-21']","['2020-06-26', '2020-07-10', '2020-07-24']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.533333333333333, 1.0, 0.6666666666666666, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",558,541
STAA,2020-07-13,2020-06-11,[6],"[16, 22, 30]",['2020-07-21'],"['2020-07-06', '2020-07-14', '2020-07-24']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.6333333333333333, 1.0, 1.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]",575,558
STAF,2020-05-05,2020-02-28,"[18, 24, 33, 41, 52]","[10, 18, 22, 33, 94]","['2020-06-01', '2020-06-09', '2020-06-22', '2020-07-02', '2020-07-20']","['2020-03-13', '2020-03-25', '2020-03-31', '2020-04-16', '2020-07-14']","[2.3400000000000003, 0.8, 0.6, 0.0, 0.6, 0.2, 0.2, 0.0]","[2.52, 0.8, 0.8, 0.2, 0.4, 0.2, 0.4, 0.0]",116,146
STAY,2019-02-21,2020-01-31,"[9, 20, 24, 32, 41, 48, 52, 60, 84, 90, 100, 112, 140, 147, 154, 165, 182, 190, 201, 208, 218, 229, 242, 246, 276, 286, 299, 305, 312, 318, 326, 335, 345, 352]","[6, 18, 32, 39, 44, 52, 66, 72, 82, 91, 102, 113, 117]","['2019-03-06', '2019-03-21', '2019-03-27', '2019-04-08', '2019-04-22', '2019-05-01', '2019-05-07', '2019-05-17', '2019-06-21', '2019-07-01', '2019-07-16', '2019-08-01', '2019-09-11', '2019-09-20', '2019-10-01', '2019-10-16', '2019-11-08', '2019-11-20', '2019-12-06', '2019-12-17', '2020-01-02', '2020-01-17', '2020-02-06', '2020-02-12', '2020-03-26', '2020-04-09', '2020-04-29', '2020-05-07', '2020-05-18', '2020-05-27', '2020-06-08', '2020-06-19', '2020-07-06', '2020-07-15']","['2020-02-10', '2020-02-27', '2020-03-18', '2020-03-27', '2020-04-03', '2020-04-16', '2020-05-06', '2020-05-14', '2020-05-29', '2020-06-11', '2020-06-26', '2020-07-14', '2020-07-20']","[2.064705882352941, 0.11764705882352941, 0.7058823529411765, 0.29411764705882354, 0.4117647058823529, 0.058823529411764705, 0.14705882352941177, 0.0]","[2.1307692307692307, 0.0, 0.6923076923076923, 0.0, 0.5384615384615384, 0.23076923076923078, 0.15384615384615385, 0.0]",147,163
STBA,2020-02-06,2020-05-14,"[27, 34, 44, 57, 76, 84, 90, 100, 110, 117]","[10, 21, 30, 38, 45]","['2020-03-17', '2020-03-26', '2020-04-09', '2020-04-29', '2020-05-27', '2020-06-08', '2020-06-16', '2020-06-30', '2020-07-15', '2020-07-24']","['2020-05-29', '2020-06-15', '2020-06-26', '2020-07-09', '2020-07-20']","[2.41, 0.1, 0.7, 0.3, 0.5, 0.3, 0.2, 0.1]","[2.6, 1.0, 0.6, 0.6, 0.6, 0.2, 0.0, 0.0]",559,534
STCN,2020-04-16,2020-05-15,"[36, 42]","[18, 33]","['2020-06-08', '2020-06-16']","['2020-06-11', '2020-07-02']","[3.55, 1.0, 1.0, 0.0, 1.0, 0.5, 0.0, 0.0]","[3.4499999999999997, 1.0, 0.5, 0.0, 1.0, 0.5, 0.5, 0.0]",515,487
STFC,2020-05-28,2019-12-23,"[6, 18, 22, 33, 40]","[6, 12, 26, 54, 60, 73, 77, 84, 92, 98, 106, 119, 124, 135]","['2020-06-05', '2020-06-23', '2020-06-29', '2020-07-15', '2020-07-24']","['2020-01-02', '2020-01-10', '2020-01-31', '2020-03-12', '2020-03-20', '2020-04-08', '2020-04-15', '2020-04-24', '2020-05-06', '2020-05-14', '2020-05-27', '2020-06-15', '2020-06-22', '2020-07-08']","[2.96, 1.0, 0.8, 0.2, 0.6, 0.2, 0.4, 0.0]","[1.9428571428571426, 0.07142857142857142, 0.7142857142857143, 0.14285714285714285, 0.42857142857142855, 0.14285714285714285, 0.07142857142857142, 0.0]",510,542
STIM,2020-07-07,2020-05-19,[6],"[9, 18, 23]",['2020-07-15'],"['2020-06-02', '2020-06-15', '2020-06-22']","[3.4, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.1333333333333333, 1.0, 0.3333333333333333, 0.0, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0]",49,47
STKL,2020-06-16,2020-04-01,"[5, 15]","[22, 60, 71]","['2020-06-23', '2020-07-08']","['2020-05-04', '2020-06-26', '2020-07-14']","[2.15, 1.0, 0.0, 1.0, 0.5, 0.0, 0.0, 0.5]","[2.2333333333333334, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]",566,564
