ticker,peak_cycle_date,bot_cycle_date,peak_pattern,bot_pattern,peak_date,bot_date,peak_hit,bot_hit,all_peak_count,all_bot_count
BRBR,2020/4/6,2020/5/14,"[16, 25, 29, 36, 42, 49, 60, 69, 73]","[5, 20, 30, 38, 49]","['2020-04-29', '2020-05-12', '2020-05-18', '2020-05-28', '2020-06-05', '2020-06-16', '2020-07-01', '2020-07-15', '2020-07-21']","['2020-05-21', '2020-06-12', '2020-06-26', '2020-07-09', '2020-07-24']","[1.3888888888888888, 0.0, 0.4444444444444444, 0.2222222222222222, 0.2222222222222222, 0.1111111111111111, 0.2222222222222222, 0.0]","[1.3200000000000003, 0.8, 0.2, 0.6, 0.2, 0.0, 0.0, 0.2]",20,20
BRC,2020/6/30,2020/6/26,[12],"[8, 15, 21]",['2020-07-17'],"['2020-07-09', '2020-07-20', '2020-07-28']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[2.0, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0]",589,575
BRFS,2020/5/18,2020/4/24,"[14, 21, 25, 34, 45]","[9, 24, 35, 45, 55, 63]","['2020-06-08', '2020-06-17', '2020-06-23', '2020-07-07', '2020-07-22']","['2020-05-07', '2020-05-29', '2020-06-15', '2020-06-29', '2020-07-14', '2020-07-24']","[1.86, 1.0, 0.4, 0.4, 0.4, 0.0, 0.0, 0.2]","[2.25, 0.6666666666666666, 0.6666666666666666, 0.5, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",447,428
BRK-A,2020/7/6,2020/6/26,[7],"[8, 21]",['2020-07-15'],"['2020-07-09', '2020-07-28']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.95, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.0]",757,756
BRK-B,2020/7/6,2020/6/26,[7],"[8, 21]",['2020-07-15'],"['2020-07-09', '2020-07-28']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.95, 1.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.0]",556,557
BRMK,2020/1/9,2020/6/26,"[13, 51, 68, 77, 102, 112, 135]",[15],"['2020-01-29', '2020-03-24', '2020-04-17', '2020-04-30', '2020-06-05', '2020-06-19', '2020-07-23']",['2020-07-20'],"[1.4714285714285715, 0.8571428571428571, 0.42857142857142855, 0.14285714285714285, 0.2857142857142857, 0.14285714285714285, 0.0, 0.14285714285714285]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",10,13
BRO,2020/6/5,2020/5/1,"[7, 20, 36]","[9, 15, 30, 38, 47, 60]","['2020-06-16', '2020-07-06', '2020-07-28']","['2020-05-14', '2020-05-22', '2020-06-15', '2020-06-25', '2020-07-09', '2020-07-28']","[1.8333333333333333, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]","[1.5166666666666668, 1.0, 0.6666666666666666, 0.5, 0.0, 0.0, 0.16666666666666666, 0.0]",643,552
BRT,2020/7/6,2020/7/9,"[7, 14]",[12],"['2020-07-15', '2020-07-24']",['2020-07-27'],"[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",648,610
BRX,2020/6/23,2019/12/3,"[7, 15]","[9, 21, 25, 40, 48, 59, 75, 84, 95, 112, 122, 131, 140, 153, 162]","['2020-07-02', '2020-07-15']","['2019-12-16', '2020-01-03', '2020-01-09', '2020-01-31', '2020-02-12', '2020-02-28', '2020-03-23', '2020-04-03', '2020-04-21', '2020-05-14', '2020-05-29', '2020-06-11', '2020-06-24', '2020-07-14', '2020-07-27']","[2.15, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]","[1.5333333333333332, 0.06666666666666667, 0.4666666666666667, 0.3333333333333333, 0.26666666666666666, 0.2, 0.13333333333333333, 0.0]",154,157
BSA,2020/4/29,2020/5/14,"[7, 14, 35, 45]","[21, 28, 37, 45, 49]","['2020-05-08', '2020-05-19', '2020-06-18', '2020-07-02']","['2020-06-15', '2020-06-24', '2020-07-08', '2020-07-20', '2020-07-24']","[2.35, 1.0, 0.25, 0.5, 0.75, 0.0, 0.0, 0.0]","[1.94, 0.6, 0.4, 0.2, 0.6, 0.0, 0.0, 0.0]",31,31
BSAC,2020/7/6,2020/5/29,[7],"[22, 35]",['2020-07-15'],"['2020-06-30', '2020-07-20']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.55, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]",525,531
BSBR,2020/6/16,2020/4/24,"[5, 13, 24]","[14, 24, 35, 44, 55, 63]","['2020-06-23', '2020-07-06', '2020-07-21']","['2020-05-14', '2020-05-29', '2020-06-15', '2020-06-26', '2020-07-14', '2020-07-24']","[1.5999999999999999, 1.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666]","[2.0333333333333337, 0.5, 0.3333333333333333, 0.3333333333333333, 0.5, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",241,244
BSD,2020/6/16,2020/6/29,[18],[15],['2020-07-13'],['2020-07-21'],"[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",384,379
BSE,2020/3/31,2020/4/3,"[7, 30, 70]","[16, 28, 48, 60, 71]","['2020-04-09', '2020-05-13', '2020-07-10']","['2020-04-28', '2020-05-14', '2020-06-12', '2020-06-30', '2020-07-16']","[2.333333333333333, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0, 0.0]","[1.7399999999999998, 1.0, 0.4, 0.2, 0.2, 0.4, 0.4, 0.0]",342,340
BSIG,2020/6/16,2020/5/13,[18],"[7, 11, 21, 30, 42, 50]",['2020-07-13'],"['2020-05-22', '2020-05-29', '2020-06-12', '2020-06-25', '2020-07-14', '2020-07-24']","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.033333333333333, 1.0, 0.5, 0.3333333333333333, 0.5, 0.0, 0.0, 0.0]",144,149
BSL,2020/3/4,2020/4/15,"[26, 35, 39, 48, 54, 65, 72, 80, 84, 97]","[4, 12, 21, 40, 49, 60]","['2020-04-09', '2020-04-23', '2020-04-29', '2020-05-12', '2020-05-20', '2020-06-05', '2020-06-16', '2020-06-26', '2020-07-02', '2020-07-22']","['2020-04-21', '2020-05-01', '2020-05-14', '2020-06-11', '2020-06-24', '2020-07-10']","[1.6, 0.0, 0.5, 0.3, 0.2, 0.3, 0.3, 0.0]","[2.05, 0.8333333333333334, 0.5, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.0]",229,229
BSM,2020/6/5,2020/7/9,"[7, 18, 27, 36]","[7, 12]","['2020-06-16', '2020-07-01', '2020-07-15', '2020-07-28']","['2020-07-20', '2020-07-27']","[1.8499999999999999, 1.0, 0.75, 0.0, 0.25, 0.0, 0.25, 0.0]","[2.3, 1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0]",128,127
BSMX,2020/5/12,2020/2/14,"[18, 28, 36]","[25, 35, 63, 81]","['2020-06-08', '2020-06-22', '2020-07-02']","['2020-03-23', '2020-04-06', '2020-05-15', '2020-06-11']","[1.9999999999999998, 1.0, 0.6666666666666666, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]","[2.1, 0.75, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0]",168,173
BST,2020/5/12,2020/6/29,"[9, 20, 29, 42, 48]","[12, 18]","['2020-05-26', '2020-06-10', '2020-06-23', '2020-07-13', '2020-07-21']","['2020-07-16', '2020-07-24']","[1.72, 1.0, 0.6, 0.2, 0.2, 0.2, 0.2, 0.0]","[1.9, 1.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0]",142,128
BSTZ,2020/2/20,2020/4/2,"[7, 27, 36, 49, 56, 72, 77, 86, 99, 105]","[12, 21, 29, 50, 60, 70, 78]","['2020-03-02', '2020-03-30', '2020-04-13', '2020-04-30', '2020-05-11', '2020-06-03', '2020-06-10', '2020-06-23', '2020-07-13', '2020-07-21']","['2020-04-21', '2020-05-04', '2020-05-14', '2020-06-15', '2020-06-29', '2020-07-14', '2020-07-24']","[1.95, 0.1, 0.5, 0.1, 0.5, 0.2, 0.2, 0.0]","[1.9857142857142858, 0.7142857142857143, 0.5714285714285714, 0.42857142857142855, 0.2857142857142857, 0.0, 0.2857142857142857, 0.0]",25,28
BSX,2020/7/2,2020/6/29,[14],[7],['2020-07-23'],['2020-07-09'],"[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",655,642
BTA,2019/4/10,2020/6/11,"[12, 16, 49, 63, 69, 84, 91, 105, 126, 141, 156, 176, 193, 212, 218, 222, 245, 252, 274, 292, 299, 321]","[7, 27]","['2019-04-29', '2019-05-03', '2019-06-20', '2019-07-11', '2019-07-19', '2019-08-09', '2019-08-20', '2019-09-10', '2019-10-09', '2019-10-30', '2019-11-20', '2019-12-19', '2020-01-15', '2020-02-12', '2020-02-21', '2020-02-27', '2020-03-31', '2020-04-09', '2020-05-12', '2020-06-08', '2020-06-17', '2020-07-20']","['2020-06-22', '2020-07-21']","[1.6363636363636365, 0.18181818181818182, 0.5, 0.09090909090909091, 0.36363636363636365, 0.09090909090909091, 0.18181818181818182, 0.0]","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]",266,257
BTE,2020/1/21,2020/5/14,"[21, 56, 70, 96, 102, 128]","[21, 45]","['2020-02-20', '2020-04-09', '2020-04-30', '2020-06-08', '2020-06-16', '2020-07-23']","['2020-06-15', '2020-07-20']","[2.1666666666666665, 0.6666666666666666, 0.5, 0.16666666666666666, 0.5, 0.5, 0.16666666666666666, 0.0]","[2.75, 1.0, 1.0, 0.5, 0.5, 0.0, 0.0, 0.0]",311,310
BTI,2020/6/23,2020/5/14,"[7, 24]","[21, 28]","['2020-07-02', '2020-07-28']","['2020-06-15', '2020-06-24']","[2.45, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 0.0]","[2.8, 1.0, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0]",769,734
BTO,2020/6/16,2020/5/14,"[12, 18, 24]","[21, 30, 41, 47]","['2020-07-02', '2020-07-13', '2020-07-21']","['2020-06-15', '2020-06-26', '2020-07-14', '2020-07-22']","[2.1666666666666665, 1.0, 1.0, 0.0, 0.0, 0.3333333333333333, 0.6666666666666666, 0.0]","[1.475, 1.0, 0.5, 0.25, 0.25, 0.0, 0.0, 0.0]",500,507
BTT,2020/6/18,2020/7/2,"[5, 14]",[9],"['2020-06-25', '2020-07-09']",['2020-07-16'],"[1.8, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.5]","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",144,139
BTU,2020/4/22,2020/5/14,"[5, 14, 21, 33, 65]","[14, 34, 38, 48]","['2020-04-29', '2020-05-12', '2020-05-21', '2020-06-09', '2020-07-24']","['2020-06-04', '2020-07-02', '2020-07-09', '2020-07-23']","[1.86, 1.0, 0.4, 0.4, 0.4, 0.0, 0.0, 0.2]","[1.45, 1.0, 0.25, 0.0, 0.25, 0.25, 0.25, 0.25]",81,82
BTZ,2020/6/19,2020/2/13,[12],"[10, 26, 35, 49, 72, 84, 95, 108]",['2020-07-08'],"['2020-02-28', '2020-03-23', '2020-04-03', '2020-04-24', '2020-05-28', '2020-06-15', '2020-06-30', '2020-07-20']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[2.025, 0.75, 0.375, 0.375, 0.375, 0.125, 0.375, 0.0]",244,267
BUD,2020/3/25,2020/7/9,"[12, 24, 30, 37, 50, 57, 62, 70, 77, 81]",[12],"['2020-04-13', '2020-04-29', '2020-05-07', '2020-05-18', '2020-06-05', '2020-06-16', '2020-06-23', '2020-07-06', '2020-07-15', '2020-07-21']",['2020-07-27'],"[1.46, 0.1, 0.5, 0.3, 0.2, 0.1, 0.2, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",271,270
BUI,2020/6/3,2020/5/7,"[15, 21, 34]","[5, 24, 30, 35]","['2020-06-24', '2020-07-02', '2020-07-22']","['2020-05-14', '2020-06-11', '2020-06-19', '2020-06-26']","[2.0666666666666664, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]","[2.275, 1.0, 0.5, 0.75, 0.25, 0.25, 0.25, 0.25]",187,173
BURL,2020/5/28,2020/5/14,"[6, 13, 35]","[12, 21, 31, 41, 51]","['2020-06-05', '2020-06-16', '2020-07-17']","['2020-06-02', '2020-06-15', '2020-06-29', '2020-07-14', '2020-07-28']","[1.6666666666666667, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.3333333333333333]","[1.5199999999999998, 1.0, 0.6, 0.0, 0.2, 0.0, 0.2, 0.0]",160,171
BV,2020/5/28,2020/5/7,"[7, 25, 35, 39]","[5, 15, 24, 34, 43, 56]","['2020-06-08', '2020-07-02', '2020-07-17', '2020-07-23']","['2020-05-14', '2020-05-29', '2020-06-11', '2020-06-25', '2020-07-09', '2020-07-28']","[1.85, 1.0, 0.25, 0.5, 0.5, 0.0, 0.0, 0.0]","[1.5666666666666669, 0.8333333333333334, 0.3333333333333333, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333]",48,50
BVN,2020/4/14,2020/6/29,"[7, 14, 24, 40, 49, 60]",[12],"['2020-04-23', '2020-05-04', '2020-05-18', '2020-06-10', '2020-06-23', '2020-07-09']",['2020-07-16'],"[2.2333333333333334, 0.8333333333333334, 0.3333333333333333, 0.3333333333333333, 0.5, 0.3333333333333333, 0.3333333333333333, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",542,555
BW,2020/5/26,2020/6/11,"[11, 24, 28, 36]","[9, 21]","['2020-06-10', '2020-06-29', '2020-07-06', '2020-07-16']","['2020-06-24', '2020-07-13']","[1.875, 1.0, 0.5, 0.0, 0.25, 0.25, 0.5, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0]",116,124
BWA,2020/6/23,2019/7/16,"[8, 24]","[28, 50, 59, 75, 90, 98, 120, 138, 144, 156, 170, 182, 193, 202, 210, 220, 231, 239, 248]","['2020-07-06', '2020-07-28']","['2019-08-23', '2019-09-25', '2019-10-08', '2019-10-30', '2019-11-20', '2019-12-03', '2020-01-06', '2020-01-31', '2020-02-10', '2020-02-27', '2020-03-18', '2020-04-03', '2020-04-21', '2020-05-04', '2020-05-14', '2020-05-29', '2020-06-15', '2020-06-25', '2020-07-09']","[1.6, 1.0, 0.5, 0.0, 0.0, 1.0, 0.5, 0.0]","[1.5157894736842104, 0.10526315789473684, 0.42105263157894735, 0.3684210526315789, 0.2631578947368421, 0.15789473684210525, 0.15789473684210525, 0.0]",598,584
BWG,2020/6/16,2019/12/18,"[14, 25]","[21, 48, 61, 84, 89, 101, 120, 131, 150]","['2020-07-07', '2020-07-22']","['2020-01-21', '2020-02-28', '2020-03-18', '2020-04-21', '2020-04-28', '2020-05-14', '2020-06-11', '2020-06-26', '2020-07-24']","[1.55, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]","[1.722222222222222, 0.0, 0.5555555555555556, 0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.3333333333333333, 0.1111111111111111]",171,163
BWXT,2020/7/1,2020/6/25,[15],[12],['2020-07-23'],['2020-07-14'],"[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",224,231
BX,2020/7/1,2020/6/29,[15],[7],['2020-07-23'],['2020-07-09'],"[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",293,302
BXC,2020/5/28,2020/6/25,"[9, 14, 25, 35, 39]","[7, 12, 20]","['2020-06-10', '2020-06-17', '2020-07-02', '2020-07-17', '2020-07-23']","['2020-07-07', '2020-07-14', '2020-07-24']","[1.76, 1.0, 0.4, 0.4, 0.4, 0.0, 0.0, 0.0]","[1.8333333333333333, 1.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0]",327,335
BXG,2020/7/15,2020/4/16,[7],"[14, 19, 24, 39, 49, 56, 60, 65]",['2020-07-24'],"['2020-05-06', '2020-05-13', '2020-05-20', '2020-06-11', '2020-06-25', '2020-07-07', '2020-07-13', '2020-07-20']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.8499999999999999, 0.75, 0.375, 0.25, 0.375, 0.25, 0.25, 0.0]",51,62
BXMT,2020/5/27,2019/7/25,"[7, 14, 35, 39]","[7, 14, 24, 48, 56, 64, 72, 78, 85, 91, 99, 116, 150, 163, 167, 175, 203, 214, 231, 248, 253]","['2020-06-05', '2020-06-16', '2020-07-16', '2020-07-22']","['2019-08-05', '2019-08-14', '2019-08-28', '2019-10-02', '2019-10-14', '2019-10-24', '2019-11-05', '2019-11-13', '2019-11-22', '2019-12-03', '2019-12-13', '2020-01-09', '2020-02-28', '2020-03-18', '2020-03-24', '2020-04-03', '2020-05-14', '2020-06-01', '2020-06-24', '2020-07-20', '2020-07-27']","[2.175, 1.0, 0.25, 0.25, 0.75, 0.0, 0.0, 0.0]","[1.4238095238095236, 0.14285714285714285, 0.3333333333333333, 0.14285714285714285, 0.3333333333333333, 0.2857142857142857, 0.14285714285714285, 0.0]",592,561
BXMX,2019/7/23,2020/4/2,"[7, 13, 21, 35, 42, 49, 57, 84, 90, 97, 107, 112, 118, 126, 174, 181, 194, 203, 220, 240]","[12, 21, 29, 50, 70]","['2019-08-01', '2019-08-09', '2019-08-21', '2019-09-11', '2019-09-20', '2019-10-01', '2019-10-11', '2019-11-19', '2019-11-27', '2019-12-09', '2019-12-23', '2019-12-31', '2020-01-09', '2020-01-22', '2020-03-31', '2020-04-09', '2020-04-29', '2020-05-12', '2020-06-05', '2020-07-06']","['2020-04-21', '2020-05-04', '2020-05-14', '2020-06-15', '2020-07-14']","[1.715, 0.2, 0.4, 0.2, 0.45, 0.1, 0.1, 0.05]","[1.92, 0.8, 0.4, 0.4, 0.4, 0.0, 0.2, 0.0]",317,335
BXP,2020/7/6,2020/5/14,[7],"[6, 21, 31, 39, 45]",['2020-07-15'],"['2020-05-22', '2020-06-15', '2020-06-29', '2020-07-10', '2020-07-20']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.6999999999999997, 1.0, 0.8, 0.2, 0.2, 0.0, 0.0, 0.0]",519,520
BXS,2020/7/2,2020/5/14,[12],"[12, 21, 30, 45]",['2020-07-21'],"['2020-06-02', '2020-06-15', '2020-06-26', '2020-07-20']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[2.5, 1.0, 1.0, 0.5, 0.25, 0.0, 0.25, 0.0]",636,561
BY,2020/7/15,2020/5/14,[7],"[21, 30, 38]",['2020-07-24'],"['2020-06-15', '2020-06-26', '2020-07-09']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.9, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0]",70,73
BYD,2020/7/1,2019/6/25,"[9, 14]","[5, 12, 18, 30, 45, 66, 70, 84, 90, 94, 114, 134, 139, 146, 184, 196, 203, 207, 216, 224, 243, 255, 261, 274]","['2020-07-15', '2020-07-22']","['2019-07-02', '2019-07-12', '2019-07-22', '2019-08-07', '2019-08-28', '2019-09-27', '2019-10-03', '2019-10-23', '2019-10-31', '2019-11-06', '2019-12-05', '2020-01-06', '2020-01-13', '2020-01-23', '2020-03-18', '2020-04-03', '2020-04-15', '2020-04-21', '2020-05-04', '2020-05-14', '2020-06-11', '2020-06-29', '2020-07-08', '2020-07-27']","[1.8, 1.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]","[1.4583333333333333, 0.16666666666666666, 0.5416666666666666, 0.25, 0.20833333333333334, 0.125, 0.125, 0.041666666666666664]",562,539
BYM,2020/5/13,2020/2/19,"[24, 30, 41]","[7, 21, 32, 48, 63, 80, 93]","['2020-06-17', '2020-06-25', '2020-07-13']","['2020-02-28', '2020-03-19', '2020-04-03', '2020-04-28', '2020-05-19', '2020-06-12', '2020-07-01']","[1.6666666666666667, 1.0, 0.6666666666666666, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]","[2.057142857142857, 0.7142857142857143, 0.5714285714285714, 0.14285714285714285, 0.42857142857142855, 0.42857142857142855, 0.14285714285714285, 0.0]",350,332
BZH,2020/6/8,2020/6/26,"[6, 15, 21, 28, 32]","[9, 15]","['2020-06-16', '2020-06-29', '2020-07-08', '2020-07-17', '2020-07-23']","['2020-07-10', '2020-07-20']","[1.92, 1.0, 0.6, 0.2, 0.4, 0.2, 0.0, 0.0]","[1.75, 1.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.0]",547,551
BZM,2020/1/7,2020/5/26,"[9, 14, 21, 33, 57, 63, 70, 78, 101, 108, 112, 135]","[9, 15]","['2020-01-21', '2020-01-28', '2020-02-06', '2020-02-25', '2020-03-30', '2020-04-07', '2020-04-17', '2020-04-29', '2020-06-02', '2020-06-11', '2020-06-17', '2020-07-21']","['2020-06-08', '2020-06-16']","[1.8916666666666664, 0.16666666666666666, 0.6666666666666666, 0.16666666666666666, 0.4166666666666667, 0.08333333333333333, 0.08333333333333333, 0.0]","[1.75, 1.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.0]",435,423
C,2020/7/6,2020/7/9,[5],[7],['2020-07-13'],['2020-07-20'],"[1.4, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",912,924
CAAP,2020/5/27,2020/5/29,"[7, 14, 27, 35]","[29, 35]","['2020-06-05', '2020-06-16', '2020-07-06', '2020-07-16']","['2020-07-10', '2020-07-20']","[2.175, 1.0, 0.25, 0.25, 0.75, 0.0, 0.0, 0.0]","[1.55, 1.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.0]",59,55
CABO,2020/5/18,2020/7/14,"[9, 21, 34, 42]",[7],"['2020-06-01', '2020-06-17', '2020-07-07', '2020-07-17']",['2020-07-23'],"[2.2249999999999996, 1.0, 0.75, 0.0, 0.5, 0.0, 0.0, 0.25]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",124,128
CACI,2020/7/2,2019/12/3,[14],"[36, 48, 59, 72, 84, 95, 102, 112, 133, 143, 153]",['2020-07-23'],"['2020-01-27', '2020-02-12', '2020-02-28', '2020-03-18', '2020-04-03', '2020-04-21', '2020-04-30', '2020-05-14', '2020-06-15', '2020-06-29', '2020-07-14']","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.709090909090909, 0.0, 0.5454545454545454, 0.09090909090909091, 0.2727272727272727, 0.2727272727272727, 0.36363636363636365, 0.0]",702,693
CADE,2020/5/28,2020/5/14,"[7, 18, 24, 34]","[21, 30, 39, 45]","['2020-06-08', '2020-06-23', '2020-07-01', '2020-07-16']","['2020-06-15', '2020-06-26', '2020-07-10', '2020-07-20']","[1.75, 1.0, 0.5, 0.0, 0.25, 0.25, 0.25, 0.25]","[2.25, 1.0, 1.0, 0.5, 0.25, 0.0, 0.0, 0.0]",71,79
CAE,2020/6/8,2020/7/9,"[18, 24, 30]","[7, 12]","['2020-07-02', '2020-07-13', '2020-07-21']","['2020-07-20', '2020-07-27']","[2.066666666666667, 1.0, 1.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]","[2.3, 1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0]",436,434
CAF,2020/4/30,2020/4/2,"[6, 28, 36, 48, 56]","[12, 21, 35, 39, 48, 60, 72, 78]","['2020-05-08', '2020-06-10', '2020-06-22', '2020-07-09', '2020-07-21']","['2020-04-21', '2020-05-04', '2020-05-22', '2020-05-29', '2020-06-11', '2020-06-29', '2020-07-16', '2020-07-24']","[2.2, 0.8, 0.6, 0.0, 0.4, 0.4, 0.4, 0.0]","[2.475, 0.875, 0.875, 0.25, 0.25, 0.25, 0.5, 0.0]",322,337
CAG,2020/5/15,2020/6/26,"[10, 24, 42]",[15],"['2020-06-01', '2020-06-19', '2020-07-16']",['2020-07-20'],"[2.3333333333333335, 1.0, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.0]","[2.0999999999999996, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",764,801
CAH,2020/6/16,2020/5/14,[12],"[8, 21, 30, 39]",['2020-07-02'],"['2020-05-27', '2020-06-15', '2020-06-26', '2020-07-10']","[2.4, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[1.8499999999999999, 1.0, 0.75, 0.25, 0.25, 0.25, 0.0, 0.0]",661,697
CAI,2020/7/6,2020/7/9,"[7, 14]",[9],"['2020-07-15', '2020-07-24']",['2020-07-22'],"[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[1.4, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",310,306
CAJ,2020/6/16,2020/4/23,"[5, 21]","[7, 15, 21, 34, 48, 53]","['2020-06-23', '2020-07-16']","['2020-05-04', '2020-05-14', '2020-05-22', '2020-06-11', '2020-07-01', '2020-07-09']","[2.4, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.5]","[1.8833333333333335, 1.0, 0.5, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.16666666666666666, 0.16666666666666666]",889,894
CAL,2020/7/1,2020/7/9,"[9, 15]",[7],"['2020-07-15', '2020-07-23']",['2020-07-20'],"[1.75, 1.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",806,825
CALX,2019/8/28,2020/6/26,"[12, 21, 27, 42, 52, 57, 63, 76, 86, 105, 110, 120, 130, 141, 153, 161, 169, 175, 188, 194, 204, 214, 219, 227]",[7],"['2019-09-16', '2019-09-27', '2019-10-07', '2019-10-28', '2019-11-11', '2019-11-18', '2019-11-26', '2019-12-16', '2019-12-31', '2020-01-29', '2020-02-05', '2020-02-20', '2020-03-05', '2020-03-20', '2020-04-07', '2020-04-20', '2020-04-30', '2020-05-08', '2020-05-28', '2020-06-05', '2020-06-19', '2020-07-06', '2020-07-13', '2020-07-23']",['2020-07-08'],"[1.4083333333333334, 0.125, 0.5, 0.20833333333333334, 0.25, 0.041666666666666664, 0.125, 0.0]","[2.2, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",241,215
